year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2014,"Firstline supervisors of correctional officers","331011","Protective Services","43",62169.6,6405.27,4701,1278.32
2014,"Firstline supervisors of correctional officers","331011","Public Administration and Social Service","44",69954.8,17053.3,594,504.233
2014,"Firstline supervisors of correctional officers","331011","Social Sciences","45",65528.7,9175.4,2901,1128.75
2014,"Firstline supervisors of correctional officers","331011","Business","52",57153.8,12324.9,1613,780.816
2014,"Firstline supervisors of police & detectives","331012","Natural Resources & Conservation","03",57562.7,9076.88,783,470.903
2014,"Firstline supervisors of police & detectives","331012","Communications","09",84042.9,24214.1,719,387.734
2014,"Firstline supervisors of police & detectives","331012","Computer and Information Sciences and Support Services","11",79479.7,26829.7,369,299.906
2014,"Firstline supervisors of police & detectives","331012","Education","13",87675.9,23657.2,1453,639.727
2014,"Firstline supervisors of police & detectives","331012","Engineering","14",94713.5,10356.2,1080,636.28
2014,"Firstline supervisors of police & detectives","331012","English","23",113343.0,21549.8,495,354.393
2014,"Firstline supervisors of police & detectives","331012","Biology","26",93467.9,17749.5,850,486.256
2014,"Firstline supervisors of police & detectives","331012","Psychology","42",90615.5,16398.2,1527,747.545
2014,"Firstline supervisors of police & detectives","331012","Protective Services","43",96673.8,7695.96,18195,2839.52
2014,"Firstline supervisors of police & detectives","331012","Public Administration and Social Service","44",54754.5,25167.3,468,389.896
2014,"Firstline supervisors of police & detectives","331012","Social Sciences","45",98319.9,7514.48,5145,1274.56
2014,"Firstline supervisors of police & detectives","331012","Health","51",93649.4,38864.8,722,501.735
2014,"Firstline supervisors of police & detectives","331012","Business","52",105588.0,9770.35,7077,1437.39
2014,"Firstline supervisors of police & detectives","331012","History","54",101918.0,20713.8,946,451.838
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Education","13",99076.0,31685.7,435,385.598
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Engineering","14",87776.1,20656.5,491,359.934
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Engineering Technologies","15",67534.2,34181.2,506,397.754
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Biology","26",92775.1,21963.0,368,304.088
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Psychology","42",99176.9,20295.9,445,300.562
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Protective Services","43",97529.3,14380.4,2210,778.442
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Public Administration and Social Service","44",82631.0,10481.6,809,503.931
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Social Sciences","45",126665.0,25633.8,618,424.46
2014,"Firstline supervisors of fire fighting & prevention workers","331021","Business","52",98109.5,12749.5,3188,1073.0
2014,"Firstline supervisors of protective service workers, all other","331099","Communications","09",56947.6,37588.2,763,532.335
2014,"Firstline supervisors of protective service workers, all other","331099","Computer and Information Sciences and Support Services","11",111859.0,31986.1,553,352.246
2014,"Firstline supervisors of protective service workers, all other","331099","Education","13",77988.1,13662.2,1334,581.91
2014,"Firstline supervisors of protective service workers, all other","331099","Engineering","14",99029.6,37997.5,1073,763.293
2014,"Firstline supervisors of protective service workers, all other","331099","English","23",97732.5,41088.9,250,231.094
2014,"Firstline supervisors of protective service workers, all other","331099","Theology","39",68925.0,7678.84,421,312.503
2014,"Firstline supervisors of protective service workers, all other","331099","Psychology","42",92375.7,47828.6,871,512.392
2014,"Firstline supervisors of protective service workers, all other","331099","Protective Services","43",73887.8,15371.0,6729,1513.37
2014,"Firstline supervisors of protective service workers, all other","331099","Public Administration and Social Service","44",53791.3,26039.1,465,345.811
2014,"Firstline supervisors of protective service workers, all other","331099","Social Sciences","45",96394.1,18471.9,2582,1015.31
2014,"Firstline supervisors of protective service workers, all other","331099","Health","51",104639.0,54646.5,536,325.895
2014,"Firstline supervisors of protective service workers, all other","331099","Business","52",64444.9,13137.7,4731,1502.64
2014,"Firstline supervisors of protective service workers, all other","331099","History","54",50316.7,12541.0,1181,602.07
2014,"Firefighters","332011","Agriculture","01",58801.4,8766.22,2126,984.537
2014,"Firefighters","332011","Natural Resources & Conservation","03",61375.2,10394.7,2587,1018.72
2014,"Firefighters","332011","Communications","09",74957.4,14636.0,3139,1259.58
2014,"Firefighters","332011","Computer and Information Sciences and Support Services","11",67254.8,16824.9,1918,851.093
2014,"Firefighters","332011","Education","13",61234.1,5825.36,3238,1103.35
2014,"Firefighters","332011","Engineering","14",79218.0,16587.2,1987,990.013
2014,"Firefighters","332011","Engineering Technologies","15",105240.0,16887.6,888,568.929
2014,"Firefighters","332011","Liberal Arts & Humanities","24",73025.1,9814.72,841,599.324
2014,"Firefighters","332011","Biology","26",75253.1,12341.7,2849,1131.42
2014,"Firefighters","332011","Interdisciplinary Studies","30",55757.3,10587.4,700,528.002
2014,"Firefighters","332011","Parks, Recreation, & Leisure","31",83326.3,12068.8,1706,640.958
2014,"Firefighters","332011","Theology","39",44629.8,5291.89,1362,774.869
2014,"Firefighters","332011","Physical Sciences","40",57339.8,14906.3,510,397.439
2014,"Firefighters","332011","Psychology","42",77025.7,11915.6,2721,1025.17
2014,"Firefighters","332011","Protective Services","43",72277.7,8085.68,8341,1868.32
2014,"Firefighters","332011","Public Administration and Social Service","44",71273.8,20779.5,1085,672.337
2014,"Firefighters","332011","Social Sciences","45",76495.4,7261.03,5348,1451.8
2014,"Firefighters","332011","Visual & Performing Arts","50",62002.9,7943.23,1091,531.386
2014,"Firefighters","332011","Health","51",81105.0,17177.7,1053,418.597
2014,"Firefighters","332011","Business","52",67165.6,6046.33,12142,2206.61
2014,"Firefighters","332011","History","54",59834.8,16590.0,2166,998.39
2014,"Firefighters","332011","Multidisciplinary or General Science","GS",104817.0,34700.8,1116,701.107
2014,"Fire inspectors","332020","Natural Resources & Conservation","03",46890.6,17451.4,439,430.474
2014,"Fire inspectors","332020","Protective Services","43",85486.5,43462.5,470,302.616
2014,"Fire inspectors","332020","Business","52",79288.1,28157.4,1229,698.601
2014,"Bailiffs, correctional officers, & jailers","333010","Agriculture","01",37723.2,5412.48,250,191.743
2014,"Bailiffs, correctional officers, & jailers","333010","Communications","09",45397.1,16561.1,1717,835.997
2014,"Bailiffs, correctional officers, & jailers","333010","Computer and Information Sciences and Support Services","11",52015.2,8874.93,2293,1117.3
2014,"Bailiffs, correctional officers, & jailers","333010","Education","13",54391.4,8451.3,3695,1783.44
2014,"Bailiffs, correctional officers, & jailers","333010","Engineering","14",52441.0,7934.88,1269,613.987
2014,"Bailiffs, correctional officers, & jailers","333010","Engineering Technologies","15",32851.9,8893.55,846,573.039
2014,"Bailiffs, correctional officers, & jailers","333010","Language & Linguistics","16",57064.3,22837.6,337,294.984
2014,"Bailiffs, correctional officers, & jailers","333010","English","23",48902.4,11959.1,243,187.939
2014,"Bailiffs, correctional officers, & jailers","333010","Liberal Arts & Humanities","24",54851.5,13083.4,2213,1266.87
2014,"Bailiffs, correctional officers, & jailers","333010","Biology","26",57885.9,22402.9,691,466.99
2014,"Bailiffs, correctional officers, & jailers","333010","Parks, Recreation, & Leisure","31",39634.8,5213.93,746,481.548
2014,"Bailiffs, correctional officers, & jailers","333010","Theology","39",43632.5,16181.9,1288,682.772
2014,"Bailiffs, correctional officers, & jailers","333010","Physical Sciences","40",29547.4,8190.27,565,418.554
2014,"Bailiffs, correctional officers, & jailers","333010","Psychology","42",50163.0,5089.47,4831,1662.4
2014,"Bailiffs, correctional officers, & jailers","333010","Protective Services","43",48727.4,4242.17,22279,3686.83
2014,"Bailiffs, correctional officers, & jailers","333010","Public Administration and Social Service","44",70538.3,11493.7,1070,662.794
2014,"Bailiffs, correctional officers, & jailers","333010","Social Sciences","45",51434.5,6701.53,5534,1416.72
2014,"Bailiffs, correctional officers, & jailers","333010","Visual & Performing Arts","50",52991.2,12100.3,1455,680.194
2014,"Bailiffs, correctional officers, & jailers","333010","Health","51",39254.9,11591.2,922,530.173
2014,"Bailiffs, correctional officers, & jailers","333010","Business","52",57245.8,8492.54,9346,2285.42
2014,"Bailiffs, correctional officers, & jailers","333010","History","54",41307.7,6261.38,1203,896.251
2014,"Bailiffs, correctional officers, & jailers","333010","Multidisciplinary or General Science","GS",70609.5,29250.5,612,480.602
2014,"Detectives & criminal investigators","333021","Natural Resources & Conservation","03",84544.3,13983.4,642,517.182
2014,"Detectives & criminal investigators","333021","Architecture and Related Services","04",63493.5,44279.4,649,404.606
2014,"Detectives & criminal investigators","333021","Cultural & Gender Studies","05",93598.7,20467.0,311,278.397
2014,"Detectives & criminal investigators","333021","Communications","09",90148.4,10805.7,1991,882.551
2014,"Detectives & criminal investigators","333021","Computer and Information Sciences and Support Services","11",105816.0,21810.1,1381,746.308
2014,"Detectives & criminal investigators","333021","Education","13",78774.9,11507.6,3269,1351.58
2014,"Detectives & criminal investigators","333021","Engineering","14",98368.8,11290.8,936,452.829
2014,"Detectives & criminal investigators","333021","English","23",67741.2,16249.1,2452,1127.22
2014,"Detectives & criminal investigators","333021","Liberal Arts & Humanities","24",92940.8,20268.6,1576,1047.81
2014,"Detectives & criminal investigators","333021","Biology","26",70710.7,16819.9,2415,795.124
2014,"Detectives & criminal investigators","333021","Interdisciplinary Studies","30",115714.0,28454.1,866,612.989
2014,"Detectives & criminal investigators","333021","Physical Sciences","40",80673.5,10726.8,2092,907.301
2014,"Detectives & criminal investigators","333021","Psychology","42",62980.9,6148.39,5184,1867.2
2014,"Detectives & criminal investigators","333021","Protective Services","43",78326.2,5096.03,25762,3646.54
2014,"Detectives & criminal investigators","333021","Public Administration and Social Service","44",62970.5,13851.5,2169,1035.03
2014,"Detectives & criminal investigators","333021","Social Sciences","45",77744.1,8049.0,13092,2602.94
2014,"Detectives & criminal investigators","333021","Visual & Performing Arts","50",56584.7,18403.6,536,477.361
2014,"Detectives & criminal investigators","333021","Health","51",80843.8,42977.7,588,413.942
2014,"Detectives & criminal investigators","333021","Business","52",89672.0,6017.56,10768,1972.1
2014,"Detectives & criminal investigators","333021","History","54",94459.1,14071.2,1815,758.743
2014,"Police officers","333050","Agriculture","01",56844.8,13256.1,3867,1774.08
2014,"Police officers","333050","Natural Resources & Conservation","03",66524.9,7846.85,2416,795.341
2014,"Police officers","333050","Architecture and Related Services","04",72666.7,19146.4,319,254.936
2014,"Police officers","333050","Cultural & Gender Studies","05",82604.8,19406.9,586,433.341
2014,"Police officers","333050","Communications","09",64089.2,8211.45,6733,1713.91
2014,"Police officers","333050","Computer and Information Sciences and Support Services","11",80379.6,13095.1,3412,1424.85
